file,subset,seed,load_f1,real_f1,tn,tp,fn,fp,fnr,rec,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.4_5242.txt,0.4,5242.txt,0.72,0.72,77,18,9,17,0.333333333333333,0.666666666666667,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.4_5391.txt,0.4,5391.txt,0.690909090909091,0.690909090909091,73,19,8,18,0.296296296296296,0.703703703703704,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.4_5742.txt,0.4,5742.txt,0.705882352941177,0.705882352941177,76,18,9,19,0.333333333333333,0.666666666666667,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.4_5795.txt,0.4,5795.txt,0.666666666666667,0.666666666666667,67,21,6,20,0.222222222222222,0.777777777777778,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.4_5801.txt,0.4,5801.txt,0.64,0.64,75,16,11,21,0.407407407407407,0.592592592592593,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.4_6540.txt,0.4,6540.txt,0.666666666666667,0.666666666666667,77,16,11,22,0.407407407407407,0.592592592592593,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.4_6832.txt,0.4,6832.txt,0.679245283018868,0.679245283018868,74,18,9,23,0.333333333333333,0.666666666666667,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.4_6955.txt,0.4,6955.txt,0.727272727272727,0.727272727272727,74,20,7,24,0.259259259259259,0.740740740740741,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.4_7598.txt,0.4,7598.txt,0.714285714285714,0.714285714285714,73,20,7,25,0.259259259259259,0.740740740740741,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.4_7748.txt,0.4,7748.txt,0.714285714285714,0.714285714285714,73,20,7,26,0.259259259259259,0.740740740740741,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.4_8006.txt,0.4,8006.txt,0.654545454545455,0.654545454545455,72,18,9,27,0.333333333333333,0.666666666666667,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.4_8615.txt,0.4,8615.txt,0.644098360655738,0.644098360655738,71,18,8,28,0.148148148148148,0.701851851851852,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.4_9222.txt,0.4,9222.txt,0.707692307692308,0.707692307692308,67,24,4,29,0.148148148148148,0.701851851851852,,
